serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.015214827,43,0,0.102297461,4134.0,9,0,0,0,4.0,9280.0
0,0.021187945,74,0,0.276913238,4690.0,7,0,2,0,0.0,4000.0
0,0.101449275,35,0,0.000757863,7916.0,1,0,0,0,1.0,3534.0
0,0.360795494,42,2,0.39143442,6350.0,16,0,1,2,0.0,8800.0
0,0.384170392,71,0,0.360750919,5166.0,9,0,1,0,0.0,16000.0
0,0.788941838,70,0,0.40585723,8194.0,11,0,1,0,1.0,4500.0
0,0.4081854720000001,52,0,0.287125918,7083.0,6,0,1,0,4.0,8533.0
0,0.002112643,55,0,2835.0,10166.0,11,0,2,0,0.0,10166.0
0,0.0,60,0,12051.0,9200.0,18,0,6,0,0.0,9200.0
0,0.585745019,44,0,1.343452534,3886.0,12,0,2,0,0.0,5350.0
0,0.108589141,51,0,0.13455220699999998,7000.0,3,0,1,0,1.0,3100.0
0,0.435320307,53,0,0.205989111,4407.0,9,0,0,0,1.0,9280.0
0,0.030843781,77,0,0.455550829,2350.0,5,0,1,0,0.0,4741.0
1,0.9999999,37,0,0.269291174,9550.0,3,0,1,0,3.0,3100.0
0,0.246442578,54,0,0.292757618,6530.0,13,0,1,0,0.0,8666.0
0,0.119927222,75,0,0.128233777,11634.0,9,1,1,0,0.0,16000.0
0,0.924977935,63,2,0.191649336,6250.0,10,0,0,0,1.0,11520.0
0,0.622091206,44,0,0.639705882,4079.0,9,0,1,0,2.0,16000.0
1,0.751249519,41,0,0.027459344,3750.0,2,2,0,0,1.0,3166.0
0,1.0851659340000002,29,2,89.0,3166.0,2,0,0,0,0.0,3166.0
0,0.9999999,36,0,0.49663841,3420.0,5,1,1,4,2.0,4741.0
0,0.400756491,71,0,1595.0,1833.0,11,0,0,0,0.0,1833.0
0,0.303301531,47,0,0.536879834,5300.0,9,0,2,0,2.0,6696.0
0,0.9999999,52,0,0.006641859,121200.0,1,0,0,0,0.0,3534.0
0,1.147005445,54,1,441.0,2708.0,5,1,0,1,2.0,2708.0
0,0.002049562,51,0,1078.0,6204.0,12,0,1,0,0.0,6204.0
0,0.8247898859999999,66,0,0.642761007,5200.0,12,0,3,0,0.0,4782.0
0,0.009766341,61,0,1211.0,3100.0,3,0,1,0,1.0,3100.0
0,0.285305692,40,3,0.5247067870000001,5200.0,16,0,1,0,1.0,8800.0
0,0.0,43,0,0.094873757,3920.0,6,0,1,0,0.0,8533.0
0,0.03167161,68,0,0.557823129,734.0,6,0,0,0,0.0,13000.0
0,0.136865005,70,0,0.043549044,2456.0,2,0,0,0,0.0,3166.0
0,0.0,24,0,0.0,2865.0,7,0,0,0,0.0,6700.0
0,0.217470414,66,0,0.29845904300000003,3698.0,12,0,0,0,0.0,4120.0
0,0.981168236,41,0,0.464468864,4094.0,8,0,0,0,3.0,1698.0
0,0.19053964,22,0,134.0,0.0,1,0,0,0,0.0,3534.0
0,0.27572532,58,0,0.953419677,4400.0,18,0,1,0,1.0,4000.0
0,0.002749984,66,0,2394.0,5676.0,23,0,1,0,0.0,5676.0
0,0.0,65,0,1086.0,4500.0,11,0,1,0,0.0,4500.0
0,0.033561829,65,0,0.08519269800000001,8873.0,5,0,1,0,2.0,4741.0
0,0.183816184,21,0,0.002221235,2250.0,2,0,0,0,0.0,3166.0
0,0.0079996,44,0,0.25506998,3500.0,4,0,1,0,0.0,9916.0
1,0.118807381,66,0,0.023320378,1800.0,7,0,0,0,0.0,6700.0
0,0.106437871,48,0,0.34885337,4316.0,3,0,1,0,0.0,3100.0
0,0.207303196,68,0,0.155560675,17362.0,9,0,1,0,1.0,16000.0
0,0.142285771,41,0,0.393537034,6250.0,4,0,2,0,0.0,3000.0
0,0.769653638,46,0,0.774163445,7500.0,17,0,3,0,2.0,8168.0
0,0.06377176400000001,27,0,0.066003772,5832.0,5,0,0,0,0.0,2708.0
0,0.218932591,53,1,1.886492622,3523.0,19,0,2,0,0.0,9400.0
0,0.4365563120000001,91,0,0.399428805,2450.0,6,0,1,0,0.0,8533.0
0,0.0,40,0,0.227877212,10000.0,5,0,2,0,4.0,11883.0
0,0.065786843,36,0,0.35218509,3500.0,5,1,2,0,1.0,11883.0
0,0.10422367,38,0,0.210050819,7083.0,5,0,2,0,0.0,11883.0
0,0.492149447,64,2,0.406282008,8786.0,16,0,2,0,0.0,4050.0
0,0.29893678,54,0,0.293404094,5275.0,8,0,2,0,1.0,6400.0
0,0.947026487,64,3,0.127774445,3333.0,9,0,0,1,0.0,9280.0
0,9.43e-05,52,0,0.33670791200000005,8000.0,15,0,2,0,0.0,17897.0
1,0.996364297,46,1,0.118372577,12485.0,4,4,1,2,3.0,9916.0
0,0.062178453,55,0,1758.0,16000.0,9,0,1,0,0.0,16000.0
0,0.386454351,51,0,2914.0,10000.0,15,0,1,0,3.0,10000.0
0,0.105563385,35,0,0.205509887,4500.0,13,0,0,1,0.0,6000.0
0,0.0,48,0,0.08133789400000001,2630.0,3,0,0,0,1.0,5166.0
0,0.8213680609999999,28,0,0.109526032,15000.0,7,0,0,0,0.0,6700.0
0,0.966360101,37,0,0.356251099,5686.0,6,0,2,0,0.0,20000.0
0,0.007232834,68,0,101.0,0.0,7,0,0,0,0.0,6700.0
0,0.026887893,59,0,20.0,3166.0,2,0,0,0,0.0,3166.0
0,0.971568854,45,0,0.719228077,10000.0,9,0,2,0,3.0,6696.0
0,0.954021664,48,5,5399.0,12250.0,13,0,2,0,0.0,12250.0
0,0.007013401999999999,83,1,3.0,5166.0,3,0,0,0,0.0,5166.0
0,0.057049334000000014,68,0,0.299864437,11064.0,7,0,4,0,0.0,3968.0
0,0.099819296,41,0,0.494481236,3170.0,20,0,1,0,0.0,1.0
0,0.06192621900000001,70,0,0.20658287600000005,14400.0,4,0,1,0,2.0,9916.0
0,0.014624086,56,0,0.107915526,19366.0,7,0,2,0,1.0,4000.0
0,0.435325104,40,0,0.251055321,4500.0,8,0,0,0,0.0,1698.0
0,0.025899814,62,0,0.006282935,4933.0,4,0,0,0,0.0,6263.0
0,0.091695415,76,0,472.0,6700.0,7,0,0,0,0.0,6700.0
0,0.0,68,0,0.123705867,3766.0,2,0,1,0,1.0,16583.0
0,0.128174365,65,0,0.84346035,970.0,6,0,0,0,0.0,13000.0
0,1.020521353,34,2,0.283176013,1800.0,4,0,0,1,2.0,6263.0
0,0.772569607,69,0,0.5751062229999999,4000.0,18,0,1,0,0.0,4000.0
1,0.6003096370000001,81,0,312.0,5166.0,3,0,0,1,0.0,5166.0
0,0.000504835,55,0,2691.0,4218.0,10,0,2,0,0.0,4218.0
0,0.8343313370000001,63,0,0.444691319,6300.0,7,0,2,0,0.0,4000.0
0,0.046242369000000005,38,0,0.007596961,2500.0,2,0,0,0,4.0,3166.0
0,0.043078839,71,0,0.185135811,6000.0,7,0,1,0,0.0,5500.0
0,0.08551829,38,0,0.469489201,5833.0,9,0,2,0,2.0,6696.0
0,0.335310979,51,0,0.5530937579999999,3700.0,8,0,2,0,2.0,6400.0
0,0.191787936,57,0,0.441010725,5500.0,15,0,2,0,0.0,17897.0
0,0.58231571,80,0,0.5690086089999999,3600.0,16,0,0,0,1.0,0.0
0,0.003769766,54,0,0.16670832300000002,4000.0,7,0,1,0,0.0,5500.0
0,0.9999999,28,0,0.098278734,1800.0,1,1,0,0,0.0,3534.0
0,0.021407428,45,0,0.173422482,4785.0,14,0,1,0,1.0,2249.0
0,0.6934295890000001,52,1,0.139799924,7896.0,10,0,0,0,1.0,11520.0
0,0.638297486,38,0,0.148069231,26750.0,10,0,2,0,0.0,4218.0
0,0.585215513,49,0,0.199678586,7466.0,7,0,1,0,2.0,5500.0
0,0.014342038,88,0,0.001999334,3000.0,2,0,0,0,0.0,3166.0
0,0.11559846,62,1,0.263952893,7811.0,6,0,1,0,0.0,8533.0
0,0.153504582,70,0,0.312609075,4583.0,22,0,1,0,2.0,3520.0
0,0.167318608,77,0,0.04223944,4000.0,5,0,0,0,0.0,2708.0
0,0.157752956,77,0,0.364039136,5416.0,16,0,2,0,0.0,4050.0
0,0.586866359,47,0,0.228697356,4083.0,6,0,0,0,3.0,13000.0
0,0.135815991,64,0,2698.0,20000.0,6,0,2,0,0.0,20000.0
0,0.050235703,46,0,0.30414604,9695.0,3,0,1,0,3.0,3100.0
0,0.9999999,82,0,0.0,3166.0,2,0,0,0,1.0,3166.0
0,0.9999999,49,0,5370.0,7499.0,10,1,3,0,2.0,7499.0
0,1.081845602,31,0,0.188051174,8050.0,8,0,0,0,0.0,1698.0
0,0.172894237,72,0,0.052912257,12000.0,2,0,0,0,0.0,3166.0
0,0.199365561,78,0,0.025146199,3419.0,3,0,0,0,0.0,5166.0
0,0.063897895,50,0,0.17683212399999998,17083.0,9,0,1,0,3.0,16000.0
0,0.286233762,48,0,0.477579631,9700.0,10,0,2,0,2.0,4218.0
0,0.876035418,63,0,0.14361025300000002,5500.0,2,0,1,0,1.0,16583.0
0,0.062197981,56,0,0.288738128,3684.0,6,0,1,0,1.0,8533.0
0,1.027746532,37,1,0.670195871,5666.0,9,0,2,0,2.0,6696.0
0,0.273265098,50,0,0.301790281,4300.0,4,0,0,0,0.0,6263.0
0,0.096937242,81,0,0.456465393,10416.0,10,0,3,0,0.0,7499.0
1,0.9999999,27,0,207.0,0.0,6,0,0,0,0.0,13000.0
0,0.184368497,54,0,0.430959874,5083.0,13,0,2,0,3.0,12250.0
0,0.0,44,1,0.383446621,2500.0,14,0,1,3,0.0,2249.0
0,0.064209511,57,0,0.291561125,7500.0,12,0,1,0,3.0,6204.0
0,0.9999999,65,0,0.165706974,3125.0,5,0,1,0,0.0,4741.0
0,0.07596391799999999,47,1,1.4635627530000002,1975.0,14,0,2,0,3.0,6500.0
0,0.031614169,46,0,0.299967395,9200.0,8,0,2,0,3.0,6400.0
0,0.427217245,55,0,0.138715179,3517.0,5,0,0,0,0.0,2708.0
0,0.000419992,57,0,0.05228422,11666.0,6,0,2,0,1.0,20000.0
0,0.5874214720000001,53,0,0.293106193,6280.0,7,0,3,0,0.0,11414.0
0,0.436053709,41,0,1377.0,3100.0,3,0,1,0,0.0,3100.0
0,0.146983466,42,1,0.329945946,4624.0,11,0,0,0,1.0,1833.0
0,0.9999999,61,0,96.0,1698.0,8,0,0,0,0.0,1698.0
0,0.5731727529999999,54,0,0.49323181,5909.0,12,0,2,0,1.0,5350.0
0,0.018660447,70,0,0.106058317,6618.0,6,0,0,0,1.0,13000.0
0,0.754143268,44,0,0.85885674,2833.0,6,0,1,0,0.0,8533.0
0,0.566394481,52,0,0.306627102,13142.0,13,0,2,0,2.0,12250.0
0,0.331608046,41,0,0.717276901,8930.0,13,0,3,0,1.0,10000.0
0,0.05286593,43,1,0.27131873300000003,8583.0,17,0,2,0,4.0,10800.0
0,0.724754571,53,0,0.22875817,2600.0,8,0,0,0,3.0,1698.0
0,0.025355502,63,0,0.007332111,6000.0,12,0,0,0,0.0,4120.0
0,0.920931456,69,1,0.8380586259999999,2080.0,12,0,2,0,0.0,5350.0
0,0.009772371,47,0,0.298771779,3500.0,9,0,1,0,2.0,16000.0
0,0.015039791,59,0,0.008189696,10500.0,17,0,0,0,0.0,5342.0
0,0.107111599,51,0,0.356806171,7000.0,13,0,2,0,2.0,12250.0
0,0.523730225,56,0,761.0,2708.0,5,0,0,0,2.0,2708.0
0,0.027093532000000004,74,0,36.0,0.0,9,0,0,0,1.0,9280.0
0,0.455090818,32,0,0.172101881,4200.0,4,0,0,0,0.0,6263.0
0,0.0,52,1,0.0,5890.0,4,2,0,0,0.0,6263.0
0,0.128967896,56,0,0.34255725200000003,4191.0,12,0,1,0,2.0,6204.0
0,0.9999999,76,0,22.0,3166.0,2,0,0,0,0.0,3166.0
0,0.34758725,42,0,0.274431392,4000.0,9,0,0,0,2.0,9280.0
0,0.05114506,60,0,0.078303426,5516.0,11,0,0,0,1.0,1833.0
0,0.12841445199999998,38,0,1719.0,5500.0,7,0,1,0,0.0,5500.0
0,0.109505984,56,0,0.10466761,2120.0,12,0,0,0,0.0,4120.0
0,0.019469166,32,0,0.005999,6000.0,5,0,0,0,0.0,2708.0
0,0.019643175,80,0,29.0,2708.0,5,0,0,0,0.0,2708.0
0,0.501444428,60,0,0.489978779,4240.0,11,0,0,0,0.0,1833.0
0,0.165361903,48,0,0.4850753920000001,9748.0,11,0,3,0,0.0,9500.0
0,0.033110545,85,0,0.007098801,8592.0,8,0,0,0,1.0,1698.0
0,0.055041812,49,0,0.20835606,9166.0,5,0,1,0,0.0,4741.0
0,0.032373324,41,0,0.296418175,7900.0,8,0,2,0,2.0,6400.0
0,0.228075313,44,0,0.337036523,7200.0,8,0,1,0,2.0,5800.0
0,0.011831931,60,0,2696.0,17897.0,15,0,2,0,0.0,17897.0
0,0.185089647,45,0,4600.0,6204.0,12,0,1,0,0.0,6204.0
0,0.234568812,54,0,0.084742745,5616.0,10,0,0,0,1.0,11520.0
0,0.054154352,67,0,3138.0,4500.0,11,0,1,0,0.0,4500.0
0,0.5864565420000001,63,0,0.108711303,4166.0,4,0,0,0,0.0,6263.0
1,0.9999999,41,4,0.515566981,3500.0,6,0,0,2,3.0,13000.0
1,0.349301868,60,0,0.265962005,7000.0,14,0,0,0,2.0,10500.0
0,0.55908693,47,0,0.82811459,1500.0,8,0,0,0,1.0,1698.0
0,0.964456267,48,0,2756.0,5800.0,8,0,1,0,0.0,5800.0
0,0.8636545379999999,28,0,0.17130674699999998,3986.0,3,0,0,0,0.0,5166.0
0,0.0189995,65,0,0.262410103,5700.0,5,0,1,0,0.0,4741.0
0,0.360806144,36,0,0.305517431,3642.0,18,0,0,0,1.0,5916.0
0,0.016700457,45,0,0.68703138,3600.0,18,0,2,0,2.0,11300.0
0,0.961246725,65,1,0.07136906400000001,3600.0,6,1,0,0,0.0,13000.0
0,0.495948636,60,0,0.509457545,12000.0,22,0,2,0,0.0,11250.0
1,1.566866267,21,1,0.037533512000000005,1118.0,4,0,0,0,0.0,6263.0
0,0.0023275920000000003,69,0,1435.0,5800.0,8,1,1,0,1.0,5800.0
0,0.904331271,34,0,0.291003332,2700.0,9,0,0,0,0.0,9280.0
0,0.279089612,50,0,0.21941397,7200.0,15,0,0,0,1.0,0.0
0,0.051638169000000005,48,0,1296.0,5500.0,7,0,1,0,0.0,5500.0
0,0.064218453,61,0,0.026605944,4171.0,7,0,0,0,0.0,6700.0
0,0.010553042,77,0,0.191386736,5804.0,10,0,2,0,0.0,4218.0
0,0.015737727,51,5,1.08700502,3585.0,16,0,2,0,2.0,4050.0
0,0.108098649,73,0,0.156810145,8200.0,8,0,1,0,0.0,5800.0
0,0.022749101,55,0,0.187864244,5833.0,18,0,2,0,1.0,11300.0
0,0.131390646,55,0,0.546362066,5208.0,14,0,1,0,3.0,2249.0
0,0.200989422,48,2,0.324082055,5800.0,9,0,2,0,2.0,6696.0
0,0.7599908190000001,49,1,0.312588719,13384.0,8,0,2,0,2.0,6400.0
1,0.3820224720000001,43,0,0.029405999,5100.0,10,0,0,0,0.0,11520.0
0,0.033973823,48,0,0.419720187,1500.0,5,0,1,0,1.0,4741.0
0,0.0,57,0,0.822269055,5693.0,17,0,2,0,1.0,10800.0
0,0.143480849,49,0,3789.0,7801.0,18,0,4,0,0.0,7801.0
0,0.055220995,61,0,0.920530498,19000.0,4,0,1,0,1.0,9916.0
0,0.065148944,63,0,1703.0,3520.0,22,0,1,0,0.0,3520.0
0,0.948610278,28,0,0.28706084,3500.0,13,0,0,0,1.0,6000.0
0,0.27552966,39,0,0.118235221,8000.0,12,0,0,0,0.0,4120.0
0,0.639972175,39,0,0.476504699,5000.0,12,0,3,0,0.0,4782.0
0,0.272463109,50,0,0.51402097,4100.0,11,0,1,0,0.0,4500.0
0,0.216826168,39,0,1764.0,9916.0,4,0,1,0,0.0,9916.0
0,0.180512779,56,1,0.063349725,3456.0,8,0,0,0,1.0,1698.0
1,0.9999999,54,0,0.7788635159999999,9414.0,11,0,4,1,0.0,30000.0
0,0.002543423,76,1,223.0,6700.0,7,0,0,0,0.0,6700.0
0,0.393978534,80,0,0.986946257,7200.0,17,0,2,0,1.0,10800.0
0,0.107050385,82,0,107.0,3166.0,2,0,0,0,0.0,3166.0
0,0.568242031,62,0,0.297372061,7952.0,9,0,2,0,1.0,6696.0
0,0.937042219,37,0,0.179018287,3116.0,9,0,0,0,5.0,9280.0
0,0.211710358,58,0,2743.0,10000.0,13,0,3,0,0.0,10000.0
0,0.9999999,41,0,0.0,2200.0,0,1,0,0,5.0,4083.0
0,0.6692967320000001,65,0,6942.0,12247.0,13,0,4,0,0.0,12247.0
0,0.004030555,67,0,563.0,0.0,6,0,0,0,0.0,13000.0
0,0.002793007,34,0,0.27305450800000003,5833.0,8,0,1,0,0.0,5800.0
0,0.441364091,33,0,0.263416921,4266.0,7,0,0,0,0.0,6700.0
0,0.038110275,90,0,36.0,6700.0,7,0,0,0,0.0,6700.0
0,0.040974838,70,0,29.0,5166.0,3,0,0,0,0.0,5166.0
1,0.843332865,32,5,1618.0,6500.0,23,0,0,0,0.0,6500.0
0,0.627086244,44,0,0.7537231109999999,3625.0,8,0,2,0,3.0,6400.0
0,0.051237191,38,0,1378.0,5500.0,7,0,1,0,1.0,5500.0
0,0.87595532,31,2,501.0,3166.0,2,0,0,0,0.0,3166.0
0,0.276763098,70,0,0.368214519,9173.0,5,0,1,0,1.0,4741.0
1,0.980850703,43,1,0.210855204,5600.0,6,0,1,0,0.0,8533.0
0,0.0,38,0,2662.0,3566.0,9,0,3,0,0.0,3566.0
0,0.117387548,55,0,0.456868462,5830.0,11,0,1,0,1.0,4500.0
0,0.03529028,59,0,0.37752483,8960.0,11,0,2,0,0.0,10166.0
0,0.0,42,0,670.0,2708.0,5,0,0,0,0.0,2708.0
0,0.0,50,0,0.563322884,3189.0,9,0,2,0,0.0,6696.0
0,0.327611959,41,0,0.440107672,5200.0,8,0,1,0,0.0,5800.0
0,0.608782435,24,0,9.0,3534.0,1,0,0,0,0.0,3534.0
0,0.110499239,26,2,0.296501943,1800.0,5,0,0,0,0.0,2708.0
0,0.010941033,47,0,0.416141176,21249.0,11,0,3,0,2.0,9500.0
0,0.04144291,66,0,0.00469684,7025.0,1,0,0,0,0.0,3534.0
0,0.484279188,33,0,0.448520169,8750.0,4,0,1,0,0.0,9916.0
0,0.116334546,48,0,0.084397557,1800.0,11,0,0,0,2.0,1833.0
0,0.056345618,73,1,254.0,4500.0,11,0,1,0,0.0,4500.0
0,0.35067824700000005,63,0,0.186931698,4728.0,7,0,0,0,1.0,6700.0
0,0.7968127490000001,35,2,0.004837149000000001,3100.0,8,1,0,1,4.0,1698.0
0,0.204993788,51,0,0.444240384,9800.0,10,0,1,0,1.0,8166.0
0,0.405442425,40,0,0.177634834,4041.0,4,0,0,1,2.0,6263.0
0,0.16510772199999998,27,0,0.172827173,1000.0,7,0,0,0,0.0,6700.0
0,0.009458319,81,0,0.133558129,6820.0,14,0,1,0,0.0,2249.0
0,0.0,57,0,0.156227502,4166.0,3,0,1,0,0.0,3100.0
0,0.0,36,0,0.075911536,5018.0,2,0,0,0,1.0,3166.0
1,0.140060234,56,2,1.099686173,5416.0,52,0,2,0,0.0,5271.0
0,0.013953955,36,0,0.016343391000000002,5567.0,7,0,0,0,3.0,6700.0
0,0.00477747,79,0,15.0,11520.0,10,0,0,0,0.0,11520.0
0,0.26981968300000003,33,0,0.295167118,8855.0,8,0,1,0,1.0,5800.0
0,0.021182677,57,0,0.24953011100000005,13300.0,15,0,1,0,2.0,10000.0
0,0.011194849,78,0,1666.0,6400.0,8,0,2,0,0.0,6400.0
0,0.088830047,33,0,0.276709229,6186.0,16,0,1,0,0.0,8800.0
0,0.062897088,71,0,0.071720753,11000.0,10,0,1,0,1.0,8166.0
0,0.707851772,54,0,1873.0,6700.0,7,0,0,0,0.0,6700.0
0,0.216654335,38,0,0.285988484,2083.0,4,0,0,0,0.0,6263.0
0,0.9999999,58,0,0.483870968,2200.0,3,0,1,0,0.0,3100.0
0,0.011010295,80,0,0.00419916,3333.0,7,0,0,0,0.0,6700.0
0,0.16276307199999998,57,1,0.197332818,5173.0,11,0,1,0,1.0,4500.0
0,0.280638235,52,0,0.480148529,3500.0,12,0,1,2,0.0,6204.0
0,1.011238825,33,1,0.620985011,1400.0,8,0,0,1,3.0,1698.0
0,0.209794006,42,1,0.202556437,9700.0,11,0,1,0,2.0,4500.0
0,0.144321392,57,0,2514.0,16000.0,9,0,1,0,1.0,16000.0
0,0.4202316820000001,50,0,3877.0,10583.0,14,0,3,0,0.0,10583.0
0,0.574817366,54,0,0.451939741,7500.0,8,0,2,0,0.0,6400.0
0,0.9999999,40,0,0.0,48500.0,2,1,0,0,0.0,3166.0
0,0.481481481,53,0,0.004964832,4833.0,2,0,0,0,0.0,3166.0
0,0.101444778,54,0,1213.0,9916.0,4,0,1,0,0.0,9916.0
1,0.9999999,39,0,0.0,4083.0,0,0,0,0,0.0,4083.0
0,0.459261335,48,0,4640.0,6696.0,9,0,2,0,0.0,6696.0
0,0.039414731,75,0,1.470588235,441.0,4,0,1,0,0.0,9916.0
0,0.000355926,63,0,0.225256112,24500.0,10,0,2,0,3.0,4218.0
0,0.130992723,51,0,0.004184851,16726.0,1,0,0,0,3.0,3534.0
0,0.334884755,39,0,1.079297732,6834.0,14,0,2,0,2.0,6500.0
0,0.757012149,64,1,0.5560507370000001,2916.0,5,0,1,0,1.0,4741.0
0,0.013991482,99,0,62.0,6700.0,7,0,0,0,0.0,6700.0
0,0.01924963,56,0,0.29112054600000004,10833.0,6,0,2,0,0.0,20000.0
0,0.682048916,62,1,2894.0,6696.0,9,0,2,0,0.0,6696.0
0,0.113811435,50,0,0.384898711,3800.0,6,0,1,0,0.0,8533.0
0,0.39534407,58,0,0.569959289,4666.0,9,0,1,0,0.0,16000.0
0,0.313979365,46,0,0.148813342,4676.0,11,0,0,0,0.0,1833.0
0,0.700200925,52,1,0.385906598,6016.0,6,0,1,0,2.0,8533.0
0,0.104790107,62,0,0.206089616,7520.0,7,0,1,0,0.0,5500.0
0,0.134927759,49,0,0.421296296,10583.0,13,0,2,0,2.0,12250.0
0,0.008179719,32,0,0.038276938,8333.0,10,0,0,1,1.0,11520.0
0,0.0,53,0,0.038848058,6666.0,7,0,1,0,1.0,5500.0
1,0.524218866,48,4,0.415805236,10350.0,8,0,1,0,3.0,5800.0
0,0.0,23,0,0.0,1120.0,2,0,0,0,0.0,3166.0
1,0.60459885,28,0,0.233850595,2770.0,5,1,0,0,0.0,2708.0
0,0.857904737,37,0,0.8948661259999999,4070.0,11,0,2,0,2.0,10166.0
0,0.00103696,54,0,0.0,5000.0,2,0,0,0,2.0,3166.0
0,0.08132325,42,0,572.0,16000.0,9,0,1,0,0.0,16000.0
0,0.023909947,63,0,1064.0,5800.0,8,0,1,0,0.0,5800.0
0,0.9999999,63,0,0.28285205,14024.0,4,0,2,0,1.0,3000.0
0,0.034643361,47,0,0.348885649,4800.0,8,0,1,0,2.0,5800.0
0,0.9999999,51,0,866.0,9916.0,4,2,1,1,0.0,9916.0
0,0.0,50,0,3742.0,6400.0,8,0,2,0,3.0,6400.0
0,0.021860539,81,0,0.311562812,3000.0,4,0,1,0,0.0,9916.0
0,0.018834813,59,0,0.209302326,6750.0,15,0,1,0,0.0,10000.0
0,0.322707372,44,0,0.7235378029999999,3504.0,6,0,1,0,0.0,8533.0
0,0.574183595,44,0,0.318739585,6600.0,6,0,1,0,2.0,8533.0
0,0.003866409,71,0,1.0,0.0,3,0,0,0,0.0,5166.0
1,0.0239976,34,2,425.0,1698.0,8,0,0,0,0.0,1698.0
0,0.020037836,41,0,655.0,9916.0,4,0,1,0,0.0,9916.0
0,0.042707434,50,0,11.87649402,250.0,15,0,4,0,2.0,16666.0
0,0.423869101,53,0,1.327813775,4166.0,16,0,2,0,0.0,4050.0
0,0.59604032,39,0,0.594181164,3333.0,11,0,1,0,1.0,4500.0
0,0.004142739,62,0,1948.0,4218.0,10,0,2,0,0.0,4218.0
0,0.144522667,30,0,0.206259509,4600.0,16,0,0,0,0.0,0.0
0,0.388974899,60,1,0.08744643699999999,6300.0,11,0,1,0,0.0,4500.0
0,0.437574819,36,2,0.402447804,4166.0,10,1,2,0,0.0,4218.0
0,0.0,52,0,0.17064146800000002,20000.0,9,0,2,0,3.0,6696.0
0,0.497295338,40,0,0.407421639,18216.0,12,0,4,0,2.0,10315.0
0,0.497106413,62,0,0.689127973,1765.0,8,0,0,0,0.0,1698.0
0,0.00795879,53,0,0.24302929,11368.0,10,0,1,0,1.0,8166.0
1,0.105526599,82,0,0.673932788,1100.0,12,0,0,0,0.0,4120.0
0,0.7159183140000001,90,0,0.245709431,5884.0,12,0,0,1,0.0,4120.0
0,0.216768127,38,0,0.229028783,6496.0,5,0,1,0,2.0,4741.0
0,0.08162660599999999,67,0,0.292089249,1971.0,9,0,0,0,1.0,9280.0
0,0.000590619,62,0,0.298042842,6488.0,9,0,2,0,1.0,6696.0
0,0.971503601,40,1,0.414267016,4583.0,13,0,0,0,2.0,6000.0
0,0.541926971,44,0,0.479841977,9871.0,10,0,3,0,2.0,7499.0
0,0.231147149,52,0,0.648456841,6058.0,14,0,2,0,0.0,6500.0
0,0.005027037,56,0,0.086040386,3416.0,6,0,0,0,0.0,13000.0
1,0.7554076540000001,45,0,0.092575449,5400.0,3,4,0,6,1.0,5166.0
0,0.024940309,56,0,379.0,9280.0,9,0,0,0,1.0,9280.0
0,0.032015476,55,0,0.343523997,6083.0,11,0,1,0,0.0,4500.0
0,0.79896853,50,1,0.19358770000000006,10666.0,6,0,2,0,2.0,20000.0
1,0.9999999,31,0,645.0,13000.0,6,0,0,0,1.0,13000.0
0,0.006392716999999999,64,0,0.4490203920000001,2500.0,13,0,1,0,0.0,8666.0
0,0.768749627,48,0,0.574281764,6508.0,22,0,1,0,1.0,3520.0
0,0.16837375,33,0,2926.0,8533.0,6,0,1,0,0.0,8533.0
0,0.000116401,75,0,0.0,7581.0,8,0,0,0,0.0,1698.0
1,0.135938598,66,1,0.196974505,9452.0,7,1,2,0,0.0,4000.0
0,0.009605543,28,0,0.194228635,900.0,6,0,0,0,0.0,13000.0
0,0.123112886,45,0,0.696121551,2500.0,8,0,1,0,1.0,5800.0
0,0.21972617,62,0,1.409553996,4416.0,13,0,3,0,0.0,10000.0
0,0.083238335,50,0,0.07147509,12283.0,4,0,0,0,0.0,6263.0
0,0.6069540139999999,63,1,0.581044923,7100.0,22,0,1,0,1.0,3520.0
0,0.625767081,31,0,0.634582911,2960.0,9,0,0,0,0.0,9280.0
0,0.08015330799999999,33,0,0.262267343,6500.0,6,0,2,0,0.0,20000.0
0,0.300284716,51,0,0.222579349,14933.0,16,0,1,0,1.0,8800.0
1,0.542812768,47,0,0.706597613,4440.0,10,0,1,0,3.0,8166.0
0,0.010792731000000002,39,1,0.457393963,5233.0,11,0,1,0,1.0,4500.0
0,0.055924545,53,0,0.243170862,5600.0,7,0,1,0,2.0,5500.0
0,0.084658165,81,8,44.0,3166.0,2,1,0,1,0.0,3166.0
0,0.023703989,50,0,0.102675207,5307.0,6,0,0,0,1.0,13000.0
0,0.596701649,42,0,0.132429614,3835.0,5,0,0,0,2.0,2708.0
0,0.027574922,37,0,2291.0,16000.0,9,0,1,0,2.0,16000.0
0,1.673860911,43,3,0.369815267,5737.0,4,1,1,1,1.0,9916.0
0,0.003831279,52,0,0.206283408,9166.0,8,0,1,0,0.0,5800.0
0,0.405025868,39,0,0.628711444,3468.0,10,0,1,0,2.0,8166.0
